system:index,Class,.geo
"1_430,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5368492221034,1.7787441296862259]}"""
"1_432,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.61014863006238,1.7518197874930594]}"""
"1_434,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.62250824920301,1.7837336071458347]}"""
"1_436,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.68241806975965,1.7569672147921036]}"""
"1_437,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.67023011199598,1.707208162883532]}"""
"1_438,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.65821381560926,1.6921086079253174]}"""
"1_441,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.59452744475965,1.6936528860057025]}"""
"1_442,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.52534790984754,1.6879905270359767]}"""
"1_444,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.49959870330457,1.6970846106653463],[-75.48706742278699,1.6970846106653463],[-75.48706742278699,1.701374257924572],[-75.49959870330457,1.701374257924572],[-75.49959870330457,1.6970846106653463]]]}"""
"1_445,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.47831269256238,1.737578498396872],[-75.47436448089246,1.737578498396872],[-75.47436448089246,1.7446133655223994],[-75.47831269256238,1.7446133655223994],[-75.47831269256238,1.737578498396872]]]}"""
"1_446,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.42544098846082,1.7454712743497596],[-75.42475434295301,1.7454712743497596],[-75.42475434295301,1.7470155092524229],[-75.42544098846082,1.7470155092524229],[-75.42544098846082,1.7454712743497596]]]}"""
"1_449,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.58800431243543,1.723508685643748],[-75.58319779388074,1.723508685643748],[-75.58319779388074,1.7252245220504083],[-75.58800431243543,1.7252245220504083],[-75.58800431243543,1.723508685643748]]]}"""
"1_450,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.47436448089246,1.7332889324050675],[-75.46972962371473,1.7332889324050675],[-75.46972962371473,1.737578498396872],[-75.47436448089246,1.737578498396872],[-75.47436448089246,1.7332889324050675]]]}"""
"1_453,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.73992463103895,1.6421762936886697],[-75.73820801726941,1.6421762936886697],[-75.73820801726941,1.6430342478745819],[-75.73992463103895,1.6430342478745819],[-75.73992463103895,1.6421762936886697]]]}"""
"1_455,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.49994202605848,1.6437206109580176],[-75.49736710540418,1.6437206109580176],[-75.49736710540418,1.6452649270329145],[-75.49994202605848,1.6452649270329145],[-75.49994202605848,1.6437206109580176]]]}"""
"1_456,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.77661373376483,1.7309835283321802],[-75.76974727868671,1.7309835283321802],[-75.76974727868671,1.736474177748487],[-75.77661373376483,1.736474177748487],[-75.77661373376483,1.7309835283321802]]]}"""
"1_457,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.78519680261249,1.7127956388428205],[-75.78073360681171,1.7127956388428205],[-75.78073360681171,1.7138251466483336],[-75.78519680261249,1.7138251466483336],[-75.78519680261249,1.7127956388428205]]]}"""
"1_458,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.78622677087421,1.692205367011088],[-75.78279354333515,1.692205367011088],[-75.78279354333515,1.693578058630342],[-75.78622677087421,1.693578058630342],[-75.78622677087421,1.692205367011088]]]}"""
"1_460,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.7635674691164,1.6537696100852501],[-75.7584176278078,1.6537696100852501],[-75.7584176278078,1.6551423286112843],[-75.7635674691164,1.6551423286112843],[-75.7635674691164,1.6537696100852501]]]}"""
"1_461,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.62795498132343,1.8226066202498794],[-75.62143184899921,1.8226066202498794],[-75.62143184899921,1.8284401448642433],[-75.62795498132343,1.8284401448642433],[-75.62795498132343,1.8226066202498794]]]}"""
"1_462,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.63825466394061,1.8428523007335489],[-75.63413479089374,1.8428523007335489],[-75.63413479089374,1.8455974600833986],[-75.63825466394061,1.8455974600833986],[-75.63825466394061,1.8428523007335489]]]}"""
"1_463,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.65027096032733,1.8504014787438154],[-75.64615108728046,1.8504014787438154],[-75.64615108728046,1.852460339902374],[-75.65027096032733,1.852460339902374],[-75.65027096032733,1.8504014787438154]]]}"""
"1_468,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.79515316247577,1.7616966427818126],[-75.79446651696796,1.7616966427818126],[-75.79446651696796,1.7622113834269424],[-75.79515316247577,1.7622113834269424],[-75.79515316247577,1.7616966427818126]]]}"""
"1_469,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.80888607263202,1.749857568771431],[-75.80888607263202,1.7496859874380413],[-75.80888607263202,1.7496859874380413],[-75.80888607263202,1.749857568771431]]]}"""
"1_473,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.69095470666522,1.7646135045557152],[-75.69095470666522,1.7644419245779412],[-75.69095470666522,1.7644419245779412],[-75.69095470666522,1.7646135045557152]]]}"""
"1_474,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.69335796594257,1.790521898656453],[-75.69335796594257,1.790521898656453],[-75.69335796594257,1.790521898656453],[-75.69335796594257,1.790521898656453]]]}"""
"1_478,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.71361400842304,1.7627261239297995],[-75.7118973946535,1.7627261239297995],[-75.7118973946535,1.764098764574889],[-75.71361400842304,1.764098764574889],[-75.71361400842304,1.7627261239297995]]]}"""
"1_479,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.76082088708515,1.744195376490327],[-75.75412609338397,1.744195376490327],[-75.75412609338397,1.7486564991081075],[-75.76082088708515,1.7486564991081075],[-75.76082088708515,1.744195376490327]]]}"""
"1_485,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.80133297204608,1.728238197657936]}"""
"1_486,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7997880196535,1.7558629055397605]}"""
"1_489,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.77524044274921,1.7574071318783475]}"""
"1_490,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.77712871789569,1.7510586376655695]}"""
"1_491,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.78313686608905,1.7496859874380413]}"""
"1_493,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.77901699304218,1.7266939474090965]}"""
"1_494,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.77318050622577,1.7385331671697957]}"""
"1_496,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.75876095056171,1.7603240003661849]}"""
"1_497,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.74794628381366,1.769074578417348]}"""
"1_499,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7361016488039,1.7558629055397605]}"""
"1_502,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.74107982873554,1.7436806308917252]}"""
"1_506,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.72442867517108,1.727895031044457]}"""
"1_507,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.70777752160663,1.731155111367383]}"""
"1_510,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.70674755334491,1.7515733812417456]}"""
"1_513,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.69438793420429,1.7740503789133473]}"""
"1_515,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.69833614587421,1.7918945186387125]}"""
"1_517,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.71035244226093,1.8083658779584824]}"""
"1_518,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7225404000246,1.8099100602509925]}"""
"1_519,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.70674755334491,1.769074578417348]}"""
"1_521,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.6924996590578,1.7514018000653988]}"""
"1_526,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.66606380700702,1.7800556375465546]}"""
"1_531,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.67945339440936,1.8152289002965862]}"""
"1_532,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.67705013513202,1.8239792159793664]}"""
"1_533,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.67516185998554,1.8282685708811917]}"""
"1_535,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.61216213464374,1.8123121189805522]}"""
"1_536,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.59791424035663,1.8037333232016488]}"""
"1_538,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.60306408166522,1.7819430005087256]}"""
"1_539,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.63636638879413,1.7867471884071566]}"""
"1_540,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.62898494958515,1.803218594166676]}"""
"1_546,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.65061428308124,1.8080227261594417]}"""
"1_548,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.71327068566913,1.7776535364368926]}"""
"1_551,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.73301174401874,1.793953446682962]}"""
"1_557,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7719788765871,1.7802272160775323]}"""
"1_561,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.80974437951679,1.749857568771431]}"""
"1_564,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.82055904626483,1.7520881246765143]}"""
"1_569,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.80905773400897,1.7251496959055663]}"""
"1_570,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.81695415734882,1.727895031044457]}"""
"1_572,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7474312996828,1.7234338594314402]}"""
"1_574,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.74983455896015,1.7431658851523775]}"""
"1_577,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.7225404000246,1.741964811213256]}"""
"1_583,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.62555172204608,1.744195376490327]}"""
"1_587,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.54281093835468,1.7689029988516467]}"""
"1_589,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56718685388202,1.7428227212479293]}"""
"1_590,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56924679040546,1.7301256129232092]}"""
"1_591,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.59482433557147,1.7809135300417283]}"""
"1_593,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.52345815089366,1.980983969978568]}"""
"1_599,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.52225652125499,1.9986544302387448]}"""
"1_600,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50886693385264,2.047890529448264]}"""
"1_601,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51109853175303,2.056124991689002]}"""
"1_602,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51436009791514,2.0609284083861135]}"""
"1_604,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.54852071192882,2.048233632887696]}"""
"1_606,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5504089870753,2.064016311469851]}"""
"1_608,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.53598943141124,2.0439448346175317]}"""
"1_609,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50577702906749,2.0360534158824897]}"""
"1_611,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48500600245616,2.0375973921584]}"""
"1_615,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.47487798121593,2.0581836006171703]}"""
"1_616,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48002782252452,2.0633301113025806]}"""
"1_617,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50182881739757,2.065045611165399]}"""
"1_618,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.49976888087413,2.068476605333335]}"""
"1_619,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50818028834483,2.072250690346927]}"""
"1_623,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.47762456324718,2.0715644937403135]}"""
"1_624,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46269002345225,2.0653887109157565]}"""
"1_625,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4570251980128,2.067275758218015]}"""
"1_626,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44998708155772,2.064016311469851]}"""
"1_628,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43900075343272,2.0715644937403135]}"""
"1_630,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41702809718272,2.070706747564026]}"""
"1_633,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43694081690928,2.054924135254415]}"""
"1_637,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46406331446788,2.0448025951889206]}"""
"1_638,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46097340968272,2.051321560534399]}"""
"1_640,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4738480129542,2.0686481548470437]}"""
"1_645,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50491872218272,2.0586982524339876]}"""
"1_646,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5013138332667,2.0564680933615085]}"""
"1_647,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.49152913478038,2.054581033250075]}"""
"1_648,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48260274317882,2.0562965425344726]}"""
"1_650,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50028386500499,2.051321560534399]}"""
"1_651,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50371709254405,2.0484051845798428]}"""
"1_652,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50251546290538,2.0430870735878632]}"""
"1_653,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50165715602061,2.0386267088533767]}"""
"1_654,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50165715602061,2.034337884952293]}"""
"1_656,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.49307408717296,2.029362834942368]}"""
"1_658,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5174500027003,2.012207372918231]}"""
"1_661,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51006856349132,2.015981590101834]}"""
"1_662,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48105779078624,2.0029433482860157]}"""
"1_664,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48912587550303,1.9953948450284273]}"""
"1_665,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48019948390147,1.9947086157395026]}"""
"1_666,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.49942555812022,1.9881894232316588]}"""
"1_669,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50028386500499,1.9816702049738661]}"""
"1_670,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45273366358897,1.9900765605568076]}"""
"1_674,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46423497584483,2.0048304686712886]}"""
"1_675,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46715321925303,2.0063744746409844]}"""
"1_676,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4680115261378,2.008090035119946]}"""
"1_678,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46389165309093,2.015295369446169]}"""
"1_679,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46097340968272,2.0156384798101645]}"""
"1_680,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45839848902843,2.0147807037646266]}"""
"1_683,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4544502773585,2.013751371913683]}"""
"1_684,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45565190699718,2.015466924637193]}"""
"1_685,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45342030909678,2.0192411342638237]}"""
"1_686,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4544502773585,2.0228437807307795]}"""
"1_689,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4541069546046,2.0305637104855876]}"""
"1_693,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.47762456324718,2.0348525444230137]}"""
"1_697,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.58027806666514,1.9763518763293924]}"""
"1_699,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55916371729991,2.032450798821772]}"""
"1_701,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.57323995021007,2.0273041890793344]}"""
"1_703,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55693211939952,2.0192411342638237]}"""
"1_704,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55744710353038,2.0254170947380588]}"""
"1_706,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.53633275416514,2.020270462641398]}"""
"1_708,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5423409023585,2.030392156891176]}"""
"1_710,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56534352687022,2.0424008644342795]}"""
"1_711,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.57049336817882,2.0396560248901316]}"""
"1_712,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56603017237803,2.0446310431113157]}"""
"1_714,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55813374903819,2.059899106026927]}"""
"1_717,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55401387599132,2.0629870111079125]}"""
"1_718,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5449158230128,2.060413757289679]}"""
"1_720,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.53667607691905,2.051321560534399]}"""
"1_721,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.54354253199718,2.0528655221229912]}"""
"1_722,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55744710353038,2.0566396441700845]}"""
"1_723,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5613953152003,2.0528655221229912]}"""
"1_726,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56706014063975,2.021814453984588]}"""
"1_727,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.57220998194835,2.014094482602922]}"""
"1_728,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.57409825709483,2.012550483932472]}"""
"1_729,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5749565639796,2.0082615910688077]}"""
"1_733,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.58130803492686,1.9900765605568076]}"""
"1_736,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.60413899806163,1.9701757313673756]}"""
"1_738,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.59795918849132,1.975322520429168]}"""
"1_739,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.59212270167491,1.9742931638911152]}"""
"1_740,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.591779378921,1.968803251596523]}"""
"1_741,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5972725429835,1.968803251596523]}"""
"1_744,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.58731618312022,1.9816702049738661]}"""
"1_745,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.57924809840343,1.9866454001787839]}"""
"1_750,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5555588283839,2.0053451374897358]}"""
"1_751,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.55744710353038,2.0113495950668123]}"""
"1_752,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.54697575953624,2.0089478146841317]}"""
"1_753,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5449158230128,1.974464723358408]}"""
"1_757,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45565190699718,1.96725921050344]}"""
"1_760,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46011510279796,1.9794399401998886]}"""
"1_762,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.47796788600108,1.9780674680781811]}"""
"1_764,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48088612940928,1.9941939435849336]}"""
"1_765,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44415059474132,1.9724060085825632]}"""
"1_766,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44243398097178,1.9662298489806314]}"""
"1_767,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43659749415538,1.9660582886650972]}"""
"1_770,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.437970785171,1.9813270875117501]}"""
"1_771,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44294896510264,1.9833857912177126]}"""
"1_772,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44535222437999,1.9878463071224617]}"""
"1_775,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45376363185069,1.996081074031026]}"""
"1_776,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44226231959483,2.012893594874527]}"""
"1_777,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44380727198741,2.0188980246597263]}"""
"1_778,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43488088038585,2.014609148501302]}"""
"1_780,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42561116603038,2.015466924637193]}"""
"1_781,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43093266871593,2.038283603361495]}"""
"1_782,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4321342983546,2.0460034592185448]}"""
"1_783,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44277730372569,2.043773282448251]}"""
"1_785,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.45101704981944,2.0581836006171703]}"""
"1_786,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.44500890162608,2.0568111949602264]}"""
"1_787,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4376274624171,2.061957710079877]}"""
"1_788,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4295593777003,2.0643594114424273]}"""
"1_789,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41994634059093,2.046346563061894]}"""
"1_790,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42166295436046,2.0381120505881376]}"""
"1_791,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4130798855128,2.0365680748055315]}"""
"1_793,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41376653102061,2.028333512338302]}"""
"1_797,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42234959986827,2.016496255403733]}"""
"1_799,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4321342983546,2.0020855655740224]}"""
"1_801,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42732777979991,1.9943655009876773]}"""
"1_805,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.4127365627589,2.0082615910688077]}"""
"1_806,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43007436183116,2.028333512338302]}"""
"1_807,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.40621343043468,1.9876747490411275]}"""
"1_809,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.40381017115733,1.9689748116297]}"""
"1_811,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41874471095225,1.968803251596523]}"""
"1_812,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42475285914561,1.9670876502937424]}"""
"1_813,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43144765284678,1.9729206875154668]}"""
"1_815,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43282094386241,1.9799546169526236]}"""
"1_816,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43316426661632,1.9881894232316588]}"""
"1_817,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43350758937022,1.9967673027471713]}"""
"1_818,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.40913167384288,1.9763518763293924]}"""
"1_819,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41531148341319,1.9796114991352145]}"""
"1_820,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41531148341319,1.9832142326733533]}"""
"1_823,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43728413966319,2.0446310431113157]}"""
"1_824,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.43728413966319,2.0516646632384616]}"""
"1_829,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42629781153819,2.0480620811771657]}"""
"1_830,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.42767110255382,2.041028445247994]}"""
"1_834,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.41462483790538,2.050978457756739]}"""
"1_835,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.48792424586436,2.0532086244957415]}"""
"1_836,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.5145317592921,2.054752584261456]}"""
"1_837,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51847997096202,2.0566396441700845]}"""
"1_840,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51521840479991,2.0731084356870215]}"""
"1_841,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.51590505030772,2.067275758218015]}"""
"1_842,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.514875082046,2.054581033250075]}"""
"1_845,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.53152623561046,2.043430178054716]}"""
"1_846,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.46549465739007,2.102752871087505]}"""
"1_848,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.54444950305695,1.9546735211684994],[-75.53964298450227,1.9546735211684994],[-75.53964298450227,1.9587909919038176],[-75.54444950305695,1.9587909919038176],[-75.54444950305695,1.9546735211684994]]]}"""
"1_850,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.6186072179007,1.9237921702288225],[-75.61380069934602,1.9237921702288225],[-75.61380069934602,1.926537201972363],[-75.6186072179007,1.926537201972363],[-75.6186072179007,1.9237921702288225]]]}"""
"1_851,1,""{""""geodesic"""":false,""""type"""":""""Polygon"""",""""coordinates"""":[[[-75.62272709094758,1.9327135072114485],[-75.60899418079133,1.9327135072114485],[-75.60899418079133,1.9436935498946009],[-75.62272709094758,1.9436935498946009],[-75.62272709094758,1.9327135072114485]]]}"""
"1_852,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.56161564075227,1.9340860164382703]}"""
"1_854,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.63302677356477,1.9231059116024487]}"""
"1_860,1,""{""""type"""":""""Point"""",""""coordinates"""":[-75.50050419055695,1.6424041144344126]}"""
